Name,Company Name,Telephone,Address,City,State,ZIP,Region,Order Dollar Amount,Order Date,Order Time,Sales Rep ID,,,Region ,#of orders,Percentage,,,,Name,State,Region,Sales Rep,Work Loading,State,Region,,State,Orders,rank ,,
Syble Pack,Blammo Corp,+1 (549) 009-7599,5533 Central Boulevard North,Joliet,IL,60431,Midwest," 88,831 ",5/8/14,2:51 AM,4,,,,,,,,,,,,,,,,,,,,,
Bibiane Hogue,Monarch Playing Card Co.,+1 (025) 414-2385,3000 Cedar Row,Midland,TX,79701,Southwest," 88,751 ",4/23/14,4:53 PM,4,,,,,,,,,,,,,,,,,,,,,
Reilly Flanagan,OmniCo,+1 (348) 544-7941,1579 Pine Alley NW,Little Rock,AR,72201,Southeast," 88,614 ",6/17/14,1:17 PM,3,,,,,,,,,,,,,,,,,,,,,
Donald Ball,Cathedral Software,+1 (912) 355-5416,8208 Third Crescent,Stamford,CT,06901,Northeast," 88,295 ",4/30/14,9:39 PM,4,,,,,,,,,,,,,,,,,,,,,
Johny Barron,Zorg Industries,+1 (682) 606-0405,9232 Lake Row NW,Fresno,CA,93701,West," 87,787 ",11/5/15,9:49 PM,1,,,,,,,,,,,,,,,,,,,,,
Chaim Flynn,Caliban Industries,+1 (535) 098-6076,2428 Sixth Boulevard,Fontana,CA,92335,West," 87,531 ",3/25/15,12:09 PM,3,,,,,,,,,,,,,,,,,,,,,
Brooklyn Mckinley,Canada World Airways,+1 (821) 216-9500,9928 Pine Loop,Costa Mesa,CA,92626,West," 87,352 ",6/12/12,12:21 AM,1,,,,,,,,,,,,,,,,,,,,,
Jovanni Lemay,The Queen Victoria,+1 (121) 190-7844,5975 Cherry Circle,Modesto,CA,95350,West," 87,027 ",8/29/13,9:08 PM,3,,,,,,,,,,,,,,,,,,,,,
Augusta Burt,ZiffCorp,+1 (562) 705-3387,334 Valley Avenue,Plano,TX,75023,Southwest," 86,717 ",8/11/13,8:33 PM,4,,,,,,,,,,,,,,,,,,,,,
Rogelio Rauch,General Services Corporation,+1 (830) 444-4310,6743 Jefferson Lane,Topeka,KS,66603,Midwest," 86,413 ",7/21/14,6:53 PM,3,,,,,,,,,,,,,,,,,,,,,
Koto Gross,Colonial Movers,+1 (180) 654-3951,6802 Union Freeway NW,Bakersfield,CA,93301,West," 86,201 ",7/23/13,10:49 PM,3,,,,,,,,,,,,,,,,,,,,,
Olivia Salisbury,Sonky Rubber Goods,+1 (339) 175-6569,7390 Chestnut Canal,Lancaster,CA,93534,West," 86,109 ",5/8/14,12:33 AM,2,,,,,,,,,,,,,,,,,,,,,
Cael Bradbury,Trade Federation,+1 (430) 048-9732,6485 Pine Place,Simi Valley,CA,93065,West," 85,930 ",1/25/13,8:52 PM,2,,,,,,,,,,,,,,,,,,,,,
Raymond Allred,Galaxy Corp,+1 (847) 354-2532,9026 Church Road,Waterbury,CT,06706,Northeast," 84,686 ",10/29/14,1:36 PM,1,,,,,,,,,,,,,,,,,,,,,
Brook Allison,Fabrikam Corporation,+1 (332) 173-6077,7480 Chestnut Freeway North,Jackson,MS,39201,Southeast," 84,370 ",2/18/14,3:16 AM,1,,,,,,,,,,,,,,,,,,,,,
Gillespie Matlock,Sto Plains Holdings,+1 (905) 632-1270,8030 Main Drive,Visalia,CA,93277,West," 84,231 ",1/6/12,12:37 AM,3,,,,,,,,,,,,,,,,,,,,,
Jenaya Treadway,Atlantic Northern,+1 (898) 639-8352,1117 Seventh Circle NE,Amarillo,TX,79101,Southwest," 84,141 ",10/16/13,1:21 AM,4,,,,,,,,,,,,,,,,,,,,,
Jordan Derosa,Acme Corp,+1 (899) 110-8191,8875 Lake Way,Modesto,CA,95350,West," 84,122 ",10/16/13,1:04 AM,5,,,,,,,,,,,,,,,,,,,,,
Gary Collier,Buy and Large Corporation,+1 (421) 916-5917,9556 Market Park SE,Ann Arbor,MI,48103,Midwest," 84,019 ",6/21/12,10:45 PM,3,,,,,,,,,,,,,,,,,,,,,
Marilee Singletary,The New Firm,+1 (990) 608-6908,7597 Third Loop North,Saint Paul,MN,55101,Midwest," 84,006 ",7/6/15,3:03 AM,1,,,,,,,,,,,,,,,,,,,,,
Lael Barclay,Osato Chemicals,+1 (776) 388-3785,4999 Third Row,Warren,MI,48089,Midwest," 83,998 ",4/10/13,11:33 AM,1,,,,,,,,,,,,,,,,,,,,,
Dean Adamson,Stark Industries,+1 (106) 531-8631,9420 Union Way East,Peoria,AZ,85345,Southwest," 82,333 ",5/23/12,12:06 AM,2,,,,,,,,,,,,,,,,,,,,,
Lacy Navarrete,Blue Sun Corporation,+1 (294) 183-7038,5034 Main Park SE,Fort Collins,CO,80521,West," 81,671 ",3/24/14,12:09 AM,5,,,,,,,,,,,,,,,,,,,,,
Charis Alarcon,Globex Corporation,+1 (546) 286-9999,8805 Cherry Loop,Roseville,CA,95661,West," 81,576 ",6/8/13,1:04 PM,3,,,,,,,,,,,,,,,,,,,,,
Mahon Rau,XYZ Corp,+1 (892) 208-9153,9837 Maple Cove,Newport News,VA,23601,Southeast," 81,518 ",4/13/13,9:26 PM,3,,,,,,,,,,,,,,,,,,,,,
Abrona Mckenna,QWERTY Logistics,+1 (877) 697-7401,735 Oak Drive,Cape Coral,FL,33904,Southeast," 81,318 ",10/21/15,4:20 AM,1,,,,,,,,,,,,,,,,,,,,,
Carson Haag,Caliban Industries,+1 (356) 685-0664,27 Maple Street,Elizabeth,NJ,07201,Northeast," 81,274 ",3/5/13,8:26 PM,2,,,,,,,,,,,,,,,,,,,,,
Doris Burney,Vandelay Industries,+1 (140) 019-6942,5522 Chestnut Drive,Murfreesboro,TN,37129,Southeast," 80,756 ",8/16/12,8:55 AM,3,,,,,,,,,,,,,,,,,,,,,
Reva Giroux,Umbrella Corporation,+1 (581) 028-7296,8682 Park Freeway,Baltimore,MD,21201,Northeast," 80,633 ",6/13/14,9:58 AM,5,,,,,,,,,,,,,,,,,,,,,
Caldwell Emanuel,SpringShield,+1 (260) 239-8565,1545 Washington Loop,Tallahassee,FL,32301,Southeast," 80,586 ",7/19/13,12:44 AM,2,,,,,,,,,,,,,,,,,,,,,
Jessica Mabry,Petrox Oil Company,+1 (860) 833-4511,8879 Jefferson Crescent,Rancho Cucamonga,CA,91730,West," 80,547 ",2/18/12,3:46 PM,2,,,,,,,,,,,,,,,,,,,,,
Burl Jacobsen,Wernham Hogg,+1 (246) 960-9052,9467 Ninth Terrace,South Bend,IN,46601,Midwest," 80,310 ",8/10/15,12:31 AM,4,,,,,,,,,,,,,,,,,,,,,
Alysia Barrows,LexCorp,+1 (638) 677-1333,3660 Washington Canal,Port Saint Lucie,FL,34952,Southeast," 80,212 ",4/18/14,6:31 AM,3,,,,,,,,,,,,,,,,,,,,,
Waymon Meyer,Videlectrix,+1 (574) 777-0493,1751 Seventh Crescent,San Jose,CA,95110,West," 80,081 ",11/23/14,8:12 AM,3,,,,,,,,,,,,,,,,,,,,,
Kyran Bader,Demo Inc.,+1 (319) 461-6849,9571 Spring Terrace East,Lowell,MA,01850,Northeast," 79,978 ",10/19/12,12:44 AM,3,,,,,,,,,,,,,,,,,,,,,
Cleo Nixon,Globex Corporation,+1 (719) 523-2090,476 Water Terrace SE,Modesto,CA,95350,West," 79,932 ",6/7/13,8:30 PM,1,,,,,,,,,,,,,,,,,,,,,
Latham Mercier,Trans Regional Airlines,+1 (697) 563-5421,2656 Adams Cove West,Long Beach,CA,90802,West," 79,745 ",9/9/12,5:58 PM,1,,,,,,,,,,,,,,,,,,,,,
Cayla Chow,TetraCorp,+1 (161) 236-9574,2070 Lake Boulevard North,Denton,TX,76201,Southwest," 79,275 ",7/9/12,3:28 PM,2,,,,,,,,,,,,,,,,,,,,,
Katlin Spooner,Southern Railway of Northern Ireland,+1 (977) 161-2465,4185 Cherry Road North,Mesa,AZ,85201,Southwest," 79,187 ",5/27/12,11:47 AM,3,,,,,,,,,,,,,,,,,,,,,
Jacquelyn Randall,Bluth Company,+1 (781) 511-9059,9266 Maple Alley,Coral Springs,FL,33065,Southeast," 79,124 ",11/20/15,5:14 AM,3,,,,,,,,,,,,,,,,,,,,,
Ivana Wing,Universal Exports,+1 (440) 663-5098,3260 Lincoln Drive,Richmond,CA,94801,West," 78,955 ",2/23/15,8:34 PM,3,,,,,,,,,,,,,,,,,,,,,
Sanaa Bruno,Globo Gym American Corp,+1 (060) 473-7590,8067 Washington Terrace,Vancouver,WA,98660,West," 78,768 ",6/25/13,2:31 AM,4,,,,,,,,,,,,,,,,,,,,,
Harland Coates,Nordyne Defense Dynamics,+1 (005) 558-6844,2799 Washington Road,Salinas,CA,93901,West," 78,655 ",3/20/12,12:31 PM,1,,,,,,,,,,,,,,,,,,,,,
Karson Martell,Onion Pacific Railroad,+1 (332) 309-6601,2452 Grove Circle,Oklahoma City,OK,73102,Southwest," 78,599 ",6/24/14,11:40 AM,3,,,,,,,,,,,,,,,,,,,,,
Rhiannon Hendon,Trans Pacific Airlines,+1 (749) 282-6956,2222 Elm Boulevard,Downey,CA,90240,West," 78,249 ",3/10/12,5:52 PM,2,,,,,,,,,,,,,,,,,,,,,
Shelbie Moll,Virtucon,+1 (760) 864-1656,7125 Cedar Drive East,Paterson,NJ,07501,Northeast," 77,865 ",10/14/13,4:20 PM,3,,,,,,,,,,,,,,,,,,,,,
Elois Blackman,Virtucon,+1 (930) 243-6149,2330 Hill Freeway,Boston,MA,02108,Northeast," 77,696 ",6/27/15,7:22 PM,2,,,,,,,,,,,,,,,,,,,,,
Kennith Lind,Sombra Corporation,+1 (166) 104-4507,5094 Central Street,Concord,CA,94518,West," 77,340 ",2/3/12,12:06 AM,1,,,,,,,,,,,,,,,,,,,,,
Adelie Kimbrough,Stark Industries,+1 (422) 776-3643,1421 Spring Lane NW,Honolulu,HI,96813,West," 76,657 ",5/12/14,6:33 PM,3,,,,,,,,,,,,,,,,,,,,,
Jason Antonio,Kumatsu Motors,+1 (497) 432-8755,3861 Walnut Canal,Aurora,IL,60504,Midwest," 76,340 ",11/15/13,4:27 PM,1,,,,,,,,,,,,,,,,,,,,,
Isolde Jacques,BLAND Corporation,+1 (336) 257-0026,888 Fifth Row,Tampa,FL,33602,Southeast," 76,166 ",2/27/15,8:13 AM,1,,,,,,,,,,,,,,,,,,,,,
Mya Rollins,Globo-Chem,+1 (494) 793-4879,7684 Elm Court,Berkeley,CA,94702,West," 76,140 ",12/31/13,11:23 AM,3,,,,,,,,,,,,,,,,,,,,,
Asa Castellano,Chez Quis,+1 (018) 477-4889,77 Lincoln Lane SE,Des Moines,IA,50309,Midwest," 76,045 ",9/14/13,11:16 AM,3,,,,,,,,,,,,,,,,,,,,,
Sydney Burrell,Soar Airlines,+1 (752) 113-3079,6922 First Court,Arlington,VA,22201,Southeast," 75,612 ",4/12/12,11:14 PM,1,,,,,,,,,,,,,,,,,,,,,
Isis Burr,Blarg Factory,+1 (937) 062-3850,3971 Eighth Street,Amarillo,TX,79101,Southwest," 75,571 ",11/3/14,9:16 AM,1,,,,,,,,,,,,,,,,,,,,,
Dempster Nix,Brown Streak Railroad,+1 (952) 057-9666,6825 Water Terrace,Portland,OR,97201,West," 75,269 ",12/9/15,8:05 AM,3,,,,,,,,,,,,,,,,,,,,,
Nova Gragg,Bad Wolf Corporation,+1 (222) 666-8887,2141 Maple Park,Simi Valley,CA,93065,West," 75,000 ",7/22/13,2:45 AM,1,,,,,,,,,,,,,,,,,,,,,
Ronald Taggart,Trans United Airways,+1 (921) 546-6865,5738 Church Way,Garden Grove,CA,92640,West," 74,955 ",7/1/12,7:41 PM,1,,,,,,,,,,,,,,,,,,,,,
Evans Chu,NorthAm Robotics,+1 (652) 417-8841,3827 View Way East,Akron,OH,44301,Midwest," 74,923 ",7/22/14,7:53 AM,1,,,,,,,,,,,,,,,,,,,,,
Rolando Oconner,Onion Pacific Railroad,+1 (947) 381-0657,9746 View Avenue NW,Murrieta,CA,92562,West," 74,794 ",2/23/13,9:16 AM,2,,,,,,,,,,,,,,,,,,,,,
Emile Hummel,Initech,+1 (873) 888-7499,3916 Grove Avenue North,Denver,CO,80202,West," 74,681 ",10/5/14,10:58 AM,2,,,,,,,,,,,,,,,,,,,,,
Hunter Poe,Arlesdale Railway,+1 (001) 781-0564,3501 Maple Street West,Reno,NV,89501,West," 74,400 ",2/3/12,12:58 AM,3,,,,,,,,,,,,,,,,,,,,,
Bernard Hutchison,NorthAm Robotics,+1 (210) 999-3109,4167 View Avenue East,Flint,MI,48502,Midwest," 73,989 ",1/12/12,1:58 AM,3,,,,,,,,,,,,,,,,,,,,,
Meris Thurston,Sonky Rubber Goods,+1 (693) 442-4263,1169 Lake Parkway South,Toledo,OH,43602,Midwest," 73,592 ",1/2/14,7:03 AM,3,,,,,,,,,,,,,,,,,,,,,
Mandar Houser,Data Systems,+1 (560) 626-0209,4471 View Drive,Kansas City,KS,66101,Midwest," 73,494 ",9/23/11,8:34 PM,3,,,,,,,,,,,,,,,,,,,,,
Fabiola Jaeger,TetraCorp,+1 (959) 264-0438,9961 Maple Crescent,New York,NY,10001,Northeast," 73,183 ",10/12/11,10:51 AM,3,,,,,,,,,,,,,,,,,,,,,
Nellie Causey,Mammoth Pictures,+1 (428) 634-0326,8795 Lake Place,Stockton,CA,95202,West," 73,044 ",7/15/12,3:36 PM,3,,,,,,,,,,,,,,,,,,,,,
Cala Lucas,Primatech,+1 (394) 213-0021,1710 Market Terrace NE,Newark,NJ,07102,Northeast," 72,611 ",2/1/12,1:46 PM,2,,,,,,,,,,,,,,,,,,,,,
Wyatt Bernstein,Initech,+1 (534) 905-7066,5838 Water Canal NW,North Las Vegas,NV,89030,West," 71,712 ",2/28/12,6:25 PM,2,,,,,,,,,,,,,,,,,,,,,
Makala Gardner,Atlantic Northern,+1 (523) 540-9916,4721 Water Road,Richmond,CA,94801,West," 71,503 ",3/14/12,6:38 PM,3,,,,,,,,,,,,,,,,,,,,,
Atara Mccorkle,Trans Regional Airlines,+1 (494) 710-8552,723 Seventh Circle West,Billings,MT,59101,West," 71,385 ",8/21/14,4:57 AM,3,,,,,,,,,,,,,,,,,,,,,
Cortez Bayne,Sonky Rubber Goods,+1 (585) 495-4556,2586 Third Drive North,Oceanside,CA,92054,West," 71,249 ",8/24/14,10:47 AM,4,,,,,,,,,,,,,,,,,,,,,
Storm Henke,TriOptimum Corporation,+1 (087) 010-2932,615 Market Place,Joliet,IL,60431,Midwest," 71,223 ",1/15/14,7:23 PM,3,,,,,,,,,,,,,,,,,,,,,
Jaydon Brantley,Northern & Southern Railway,+1 (782) 020-9106,5196 Maple Cove,Madison,WI,53703,Midwest," 71,031 ",7/18/14,8:19 AM,5,,,,,,,,,,,,,,,,,,,,,
Kalinda Manley,Trans Continental Airlines,+1 (344) 941-5759,5786 Spring Cove,Lexington,KY,40502,Southeast," 70,752 ",12/1/13,4:53 PM,3,,,,,,,,,,,,,,,,,,,,,
Roscoe Batts,Hishii Industries,+1 (045) 099-7653,2649 Chestnut Alley,Hialeah,FL,33010,Southeast," 70,694 ",11/20/13,6:06 PM,1,,,,,,,,,,,,,,,,,,,,,
Iniko Nolan,Union Aerospace Corporation,+1 (866) 757-4780,9710 Pine Canal North,Tacoma,WA,98402,West," 70,565 ",5/22/12,8:14 PM,2,,,,,,,,,,,,,,,,,,,,,
Madalynn Sparks,Uplink Corporation,+1 (744) 791-1898,5569 Elm Parkway SE,San Diego,CA,92101,West," 70,325 ",2/8/12,12:14 PM,1,,,,,,,,,,,,,,,,,,,,,
Joshua Humphries,Trans American Airlines,+1 (519) 458-2118,3223 Adams Drive SW,Wilmington,NC,28403,Southeast," 70,275 ",8/6/14,11:23 AM,4,,,,,,,,,,,,,,,,,,,,,
Aria Cochrane,Northern & Southern Railway,+1 (125) 161-1714,1302 Ninth Drive,Springfield,MO,65802,Midwest," 69,677 ",6/26/13,1:55 PM,5,,,,,,,,,,,,,,,,,,,,,
Mardell Schmitt,Acme Corp,+1 (985) 773-7455,3837 Valley Row,Arvada,CO,80002,West," 69,398 ",1/25/13,6:40 PM,3,,,,,,,,,,,,,,,,,,,,,
Ayana Yazzie,Sheinhardt Wig Company,+1 (155) 510-7418,4554 Water Place North,Topeka,KS,66603,Midwest," 69,105 ",7/7/14,7:41 PM,1,,,,,,,,,,,,,,,,,,,,,
Pete Hanlon,Tessier-Ashpool,+1 (135) 244-5758,2331 View Road SW,Garden Grove,CA,92640,West," 68,585 ",1/5/11,10:31 AM,3,,,,,,,,,,,,,,,,,,,,,
Zora Ness,Arlesdale Railway,+1 (805) 556-1073,2010 Central Crescent,Clarksville,TN,37040,Southeast," 68,508 ",11/4/12,4:47 PM,3,,,,,,,,,,,,,,,,,,,,,
Durwood Dugas,Thrift Bank,+1 (998) 956-3458,9241 Fourth Drive West,Pasadena,CA,91101,West," 68,135 ",1/22/13,6:35 PM,3,,,,,,,,,,,,,,,,,,,,,
Isis See,Shinra Electric Power Company,+1 (628) 761-6553,79 Lincoln Drive NE,Akron,OH,44301,Midwest," 68,014 ",12/16/12,8:05 AM,1,,,,,,,,,,,,,,,,,,,,,
Caldwell Odonnell,Extensive Enterprise,+1 (852) 472-9379,7193 Church Cove,Fremont,CA,94536,West," 67,787 ",3/13/12,7:27 AM,1,,,,,,,,,,,,,,,,,,,,,
Coleman Garvey,Chez Quis,+1 (828) 137-0385,8111 Sixth Court SW,Cedar Rapids,IA,52401,Midwest," 67,747 ",2/4/12,1:30 PM,2,,,,,,,,,,,,,,,,,,,,,
Estefania Lowman,Klimpys,+1 (906) 433-1845,4062 Spring Circle,Seattle,WA,98101,West," 67,534 ",5/4/13,4:37 PM,3,,,,,,,,,,,,,,,,,,,,,
Eloisa Vogt,ZiffCorp,+1 (982) 018-9385,1118 Second Circle,Santa Ana,CA,92701,West," 67,196 ",5/5/11,3:05 PM,2,,,,,,,,,,,,,,,,,,,,,
Abbott Thorn,Powell Motors,+1 (435) 283-5215,9011 Main Row,Tampa,FL,33602,Southeast," 67,028 ",8/19/13,12:52 AM,3,,,,,,,,,,,,,,,,,,,,,
Campbell Fishman,Paradise Airlines,+1 (519) 906-3962,2421 Eighth Row SW,Miramar,FL,33023,Southeast," 66,602 ",12/3/12,1:11 AM,3,,,,,,,,,,,,,,,,,,,,,
Oran Clarke,Matsumura Fishworks,+1 (986) 841-8244,8102 Ninth Crescent,Hartford,CT,06103,Northeast," 66,511 ",7/5/11,8:18 AM,1,,,,,,,,,,,,,,,,,,,,,
Fola Mayer,Trans Pacific Airlines,+1 (367) 045-2516,8748 Main Avenue,Elk Grove,CA,95624,West," 66,151 ",5/28/11,5:41 PM,3,,,,,,,,,,,,,,,,,,,,,
Jovan Lu,Matsumura Fishworks,+1 (294) 131-7635,6164 Union Place,Miami,FL,33122,Southeast," 65,946 ",6/1/11,4:29 PM,3,,,,,,,,,,,,,,,,,,,,,
Kailee Robson,Crudgington Brewery,+1 (216) 933-5220,5993 Ninth Place East,Fresno,CA,93701,West," 65,024 ",2/5/13,7:20 AM,1,,,,,,,,,,,,,,,,,,,,,
Trevor Carden,Widget Corp,+1 (189) 761-9837,7671 Cedar Canal,Portland,OR,97201,West," 64,534 ",9/28/13,2:41 PM,4,,,,,,,,,,,,,,,,,,,,,
Lyman Horan,TranCon Airways,+1 (985) 092-5190,504 Eighth Street East,Fontana,CA,92335,West," 64,361 ",9/10/13,4:49 PM,4,,,,,,,,,,,,,,,,,,,,,
Nessa Stearns,Ajax Corporation,+1 (702) 908-9779,6573 Park Park South,Sunnyvale,CA,94086,West," 64,277 ",7/12/12,4:39 AM,3,,,,,,,,,,,,,,,,,,,,,
Laila Salter,Milliways,+1 (217) 689-2280,5493 Maple Place SE,Phoenix,AZ,85003,Southwest," 63,599 ",8/6/13,1:46 PM,3,,,,,,,,,,,,,,,,,,,,,
Reta Samson,Minuteman Cafe,+1 (290) 192-6817,590 Maple Loop SE,Columbia,MO,65201,Midwest," 63,595 ",11/24/13,9:27 PM,4,,,,,,,,,,,,,,,,,,,,,
Marshall Stanfield,Rossum Corporation,+1 (520) 232-4347,7420 Lake Place,Chula Vista,CA,91910,West," 63,151 ",6/3/14,12:22 PM,5,,,,,,,,,,,,,,,,,,,,,
Roma Hackney,Initrode,+1 (983) 350-8088,6441 Eighth Alley,Lincoln,NE,68502,Midwest," 62,539 ",11/19/14,1:18 PM,2,,,,,,,,,,,,,,,,,,,,,
Rochelle Ruff,Ankh-Sto Associates,+1 (657) 020-4743,9766 Market Cove West,Buffalo,NY,14201,Northeast," 62,466 ",2/1/13,4:45 PM,3,,,,,,,,,,,,,,,,,,,,,
Mikaela Valentine,123 Warehousing,+1 (436) 907-4425,1395 Mill Boulevard,Peoria,IL,61602,Midwest," 62,311 ",3/6/13,11:39 AM,1,,,,,,,,,,,,,,,,,,,,,
Jeri Burney,Transworld Consortium,+1 (775) 249-9736,2518 Oak Canal NW,Lansing,MI,48906,Midwest," 62,052 ",12/21/14,6:16 AM,5,,,,,,,,,,,,,,,,,,,,,
Catharine Donahue,Fake Brothers,+1 (870) 788-6896,8705 Elm Parkway NE,Arvada,CO,80002,West," 62,030 ",12/17/13,7:55 PM,1,,,,,,,,,,,,,,,,,,,,,
Evan Dahl,Oceanic Airlines,+1 (747) 874-3459,1606 Main Place NE,Inglewood,CA,90301,West," 61,939 ",10/28/13,4:19 AM,3,,,,,,,,,,,,,,,,,,,,,
Lehana Calkins,Umbrella Corporation,+1 (930) 781-2573,9691 Seventh Court,New Orleans,LA,70112,Southeast," 61,694 ",4/25/13,3:27 AM,4,,,,,,,,,,,,,,,,,,,,,
Lilika Magee,XYZ Corp,+1 (062) 922-2895,6557 Elm Cove NE,Glendale,CA,91201,West," 61,095 ",5/31/14,6:47 PM,3,,,,,,,,,,,,,,,,,,,,,
Aurelio Chalmers,VersaLife Corporation,+1 (609) 435-6647,6112 Spring Boulevard NW,Alexandria,VA,22301,Southeast," 60,610 ",5/5/11,12:16 AM,3,,,,,,,,,,,,,,,,,,,,,
Davan Younger,Sample Inc.,+1 (228) 985-0438,6368 Chestnut Cove,Little Rock,AR,72201,Southeast," 60,450 ",11/9/13,12:46 AM,4,,,,,,,,,,,,,,,,,,,,,
Paulina Tran,Queen Industries,+1 (604) 702-8538,6022 Jefferson Parkway,Tacoma,WA,98402,West," 59,892 ",6/23/13,3:44 AM,1,,,,,,,,,,,,,,,,,,,,,
Benjamin Delarosa,Demo Inc.,+1 (576) 773-1807,7034 Fifth Road NW,Flint,MI,48502,Midwest," 59,871 ",12/14/13,2:14 PM,2,,,,,,,,,,,,,,,,,,,,,
Langdon Pierre,Gizmonic Institute,+1 (928) 706-5939,3485 Park Parkway,Newport News,VA,23601,Southeast," 59,241 ",9/19/13,3:43 PM,3,,,,,,,,,,,,,,,,,,,,,
Ardith Maki,Quark Industries,+1 (802) 942-5082,9427 Valley Way East,Little Rock,AR,72201,Southeast," 58,834 ",2/22/13,10:25 PM,3,,,,,,,,,,,,,,,,,,,,,
Katelin Schwarz,Kumatsu Motors,+1 (412) 225-3243,6834 Main Freeway SW,North Las Vegas,NV,89030,West," 58,738 ",9/5/12,3:32 PM,1,,,,,,,,,,,,,,,,,,,,,
Nathanial Bourgeois,Water and Power,+1 (417) 859-1606,1987 Pine Boulevard,Philadelphia,PA,19102,Northeast," 58,558 ",7/1/13,5:15 PM,3,,,,,,,,,,,,,,,,,,,,,
Lottie Speight,Slate Rock and Gravel Company,+1 (232) 374-1087,2440 Seventh Parkway East,Naperville,IL,60540,Midwest," 58,543 ",4/5/11,12:38 AM,2,,,,,,,,,,,,,,,,,,,,,
Jalena Lindley,Zorg Industries,+1 (791) 149-3010,2304 Union Freeway South,Simi Valley,CA,93065,West," 58,188 ",7/22/11,12:37 AM,1,,,,,,,,,,,,,,,,,,,,,
Kiden Mcswain,Jupiter Mining Corporation,+1 (073) 147-3481,5651 Ninth Lane SW,Providence,RI,02903,Northeast," 57,608 ",7/4/13,2:34 AM,3,,,,,,,,,,,,,,,,,,,,,
Landon Palacios,Tip Top Cafe,+1 (531) 369-9458,6385 Second Place,Chesapeake,VA,23320,Southeast," 57,533 ",5/4/11,4:27 AM,3,,,,,,,,,,,,,,,,,,,,,
Baylee Pinkston,The Dot Grill,+1 (593) 621-5676,1307 Sixth Boulevard,Fremont,CA,94536,West," 57,304 ",4/29/11,11:27 AM,3,,,,,,,,,,,,,,,,,,,,,
Ronnie Kinder,Smith and Co.,+1 (380) 082-3486,7520 Elm Alley NE,Huntsville,AL,35801,Southeast," $57,061 ",6/16/11,3:41 AM,2,,,,,,,,,,,,,,,,,,,,,
Abel Gamble,Galaxy Corp,+1 (980) 478-8737,8963 Eighth Cove,Pembroke Pines,FL,33024,Southeast," 56,576 ",10/23/12,2:43 PM,3,,,,,,,,,,,,,,,,,,,,,
Ryan Deluca,Ankh-Sto Associates,+1 (071) 222-7265,2563 Elm Loop North,Sioux Falls,SD,57102,Midwest," 56,383 ",1/9/11,1:27 AM,1,,,,,,,,,,,,,,,,,,,,,
Rory Vang,Atlantic International Airlines,+1 (877) 713-9572,2578 Water Drive South,Yonkers,NY,10701,Northeast," 55,888 ",12/22/11,9:37 AM,1,,,,,,,,,,,,,,,,,,,,,
Garvey Dupree,Globo Gym American Corp,+1 (571) 129-1559,3884 Hill Park East,South Bend,IN,46601,Midwest," 55,773 ",5/11/11,5:37 PM,3,,,,,,,,,,,,,,,,,,,,,
Syble Dillon,Soar Airlines,+1 (848) 357-1659,5247 Washington Drive,Carlsbad,CA,92008,West," 55,277 ",10/17/12,1:36 AM,2,,,,,,,,,,,,,,,,,,,,,
Hastings Hailey,Water and Power,+1 (203) 631-8348,8368 Church Circle NE,Rochester,NY,14604,Northeast," 54,864 ",10/29/13,3:00 PM,4,,,,,,,,,,,,,,,,,,,,,
Travis Bruno,Galaxy Corp,+1 (543) 939-2931,3382 Lincoln Place SE,Pomona,CA,91767,West," 54,597 ",12/29/11,8:07 AM,2,,,,,,,,,,,,,,,,,,,,,
Caelan Putman,Trans Global Airlines,+1 (812) 176-3307,2967 Third Freeway South,Ontario,CA,91761,West," 54,502 ",1/14/12,6:18 PM,3,,,,,,,,,,,,,,,,,,,,,
Staci Olds,Initech,+1 (763) 091-4049,6746 First Street SW,Boston,MA,02108,Northeast," 53,347 ",1/14/13,10:04 AM,3,,,,,,,,,,,,,,,,,,,,,
Lalla Pate,Keedsler Motors,+1 (942) 899-8751,746 Fifth Drive West,Columbus,GA,31901,Southeast," 53,141 ",3/19/13,4:23 PM,2,,,,,,,,,,,,,,,,,,,,,
Janeeva Burnett,North Central Positronics,+1 (315) 454-4478,559 First Loop,Rochester,NY,14604,Northeast," 52,832 ",5/28/12,12:49 PM,3,,,,,,,,,,,,,,,,,,,,,
Merrill Poindexter,The Dot Grill,+1 (947) 649-9621,8835 Spring Freeway East,Berkeley,CA,94702,West," 52,776 ",12/24/13,1:58 PM,2,,,,,,,,,,,,,,,,,,,,,
Hanna Pfeiffer,Caliban Industries,+1 (174) 717-6412,438 Maple Road North,Chattanooga,TN,37402,Southeast," 52,536 ",3/23/12,2:37 PM,1,,,,,,,,,,,,,,,,,,,,,
Sullivan Humphries,Oceanic Airlines,+1 (292) 055-6755,6731 Central Cove,Corpus Christi,TX,78401,Southwest," 52,041 ",5/22/11,4:59 AM,1,,,,,,,,,,,,,,,,,,,,,
Kasey Banks,Blarg Factory,+1 (813) 859-0957,3345 Cherry Crescent,Baton Rouge,LA,70801,Southeast," 51,960 ",10/1/13,12:08 AM,2,,,,,,,,,,,,,,,,,,,,,
Zola Hanley,Initrode,+1 (890) 460-1722,5507 First Row North,Vallejo,CA,94590,West," 51,812 ",12/18/11,1:24 AM,1,,,,,,,,,,,,,,,,,,,,,
